;ID;Education;Income;Kidhome;Teenhome;MntGoldProds;NumDealsPurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Age;Rlt_MntWines;Rlt_MntFruits;Rlt_MntMeatProducts;Rlt_MntFishProducts;Rlt_MntSweetProducts;TotalProducts;Rlt_NumWebPurchases;Rlt_NumCatalogPurchases;Rlt_NumStorePurchases;TotalPurchases;MeanPurchase;AcpCamps;Marital_Status_Divorced;Marital_Status_Married;Marital_Status_Single;Marital_Status_Together;Marital_Status_Widow;InterestGroup;ConsumptionLevel
1814;10521;3;54809,0;1;1;22;4;4;0;0;0;0;0;0;1;36;41,45;3,95;37,5;8,55;8,55;152;25,0;12,5;62,5;8;17,0;0;0;1;0;0;0;1;2
1815;7393;3;41580,0;1;1;3;3;5;0;0;0;0;0;0;0;34;62,92;5,62;26,97;4,49;0,0;89;33,33;16,67;50,0;6;12,86;0;0;0;0;1;0;2;2
1816;7849;5;80336,0;0;0;66;1;1;0;0;0;0;0;0;0;43;21,2;1,93;46,25;16,23;14,4;986;8,33;37,5;54,17;24;39,48;0;0;1;0;0;0;1;1
1817;332;3;47743,0;0;1;20;3;6;0;1;0;0;0;0;0;56;77,65;0,78;16,86;0,0;4,71;255;36,36;9,09;54,55;11;21,33;1;0;1;0;0;0;2;2
1818;9847;2;62972,0;0;1;192;2;6;0;0;0;0;0;0;0;57;79,24;3,8;11,9;5,06;0,0;395;50,0;28,57;21,43;14;26,4;0;0;1;0;0;0;4;2
1819;531;5;57333,0;0;1;176;11;6;0;0;0;0;0;0;1;58;63,32;0,94;26,72;5,11;3,9;1486;36,36;22,73;40,91;22;64,65;0;1;0;0;0;0;4;1
1820;9576;5;32313,0;1;0;7;3;9;0;0;0;0;0;0;0;31;56,58;2,63;36,84;1,32;2,63;152;50,0;0,0;50,0;8;17,0;0;0;0;0;1;0;1;2
1821;6906;4;84953,0;0;0;72;1;2;0;1;1;1;0;0;1;60;17,54;5,04;63,24;6,62;7,56;952;17,65;58,82;23,53;17;52,94;3;0;0;0;0;1;1;1
1822;7419;4;27071,0;1;0;3;2;6;0;0;0;0;0;0;0;46;25,0;9,38;59,38;0,0;6,25;32;40,0;0,0;60,0;5;5,5;0;1;0;0;0;0;1;2
1823;3170;4;68148,0;0;0;85;1;2;0;0;0;0;0;0;0;56;40,65;6,9;42,63;3,87;5,96;957;28,57;28,57;42,86;14;63,87;0;0;0;0;1;0;1;1
1824;8527;4;65735,0;1;1;11;5;7;0;0;0;0;0;0;0;48;62,24;1,82;30,99;1,04;3,91;384;42,86;14,29;42,86;14;25,67;0;0;0;0;1;0;2;2
1825;7872;5;86836,0;0;0;63;1;5;1;0;1;1;0;0;1;37;36,23;4,25;55,26;0,0;4,25;494;27,27;45,45;27,27;22;21,52;3;0;1;0;0;0;1;1
1826;9931;5;4023,0;1;1;1;15;19;0;0;0;0;0;0;0;51;62,5;0,0;12,5;12,5;12,5;8;0,0;0,0;0,0;0;9,0;0;0;1;0;0;0;2;2
1827;10595;3;30093,0;0;0;16;1;7;0;0;0;0;0;0;0;23;3,77;11,32;52,83;24,53;7,55;53;40,0;0,0;60,0;5;9,0;0;0;1;0;0;0;3;2
1828;4609;5;57705,0;0;1;40;3;6;0;0;0;0;0;0;0;48;85,87;0,0;11,88;1,35;0,9;446;53,33;6,67;40,0;15;27,94;0;0;1;0;0;0;2;2
1829;5010;3;25008,0;1;0;9;2;8;0;0;0;0;0;0;0;26;8,0;32,0;32,0;24,0;4,0;25;25,0;0,0;75,0;4;5,2;0;0;0;1;0;0;3;2
1830;4427;2;83257,0;0;0;67;1;6;1;0;1;0;0;1;1;17;41,29;2,08;45,45;2,93;8,24;1298;18,52;37,04;44,44;27;46,39;2;0;0;1;0;0;1;1
1831;11148;3;22280,0;1;0;2;1;8;0;0;0;0;0;0;0;38;18,18;9,09;36,36;27,27;9,09;11;33,33;0,0;66,67;3;3,0;0;0;0;0;1;0;3;2
1832;1168;5;72159,0;0;0;53;1;2;0;0;0;0;0;0;0;34;23,89;3,93;66,69;2,52;2,97;1348;20,0;30,0;50,0;20;64,24;0;0;1;0;0;0;1;1
1833;9595;3;64260,0;0;0;30;1;3;0;0;0;0;0;0;1;52;34,91;10,95;52,85;1,3;0,0;1544;30,77;38,46;30,77;13;110,36;0;0;0;0;1;0;1;1
1834;10163;5;82733,0;0;0;38;1;4;0;0;0;0;0;0;1;29;55,41;3,89;32,68;5,06;2,96;1285;42,11;21,05;36,84;19;64,3;0;0;0;1;0;0;1;1
1835;2886;4;74290,0;0;1;12;4;6;0;1;0;1;0;0;0;42;93,03;0,0;5,98;0,0;1,0;1205;35,71;28,57;35,71;28;41,59;2;1;0;0;0;0;2;1
1836;6710;4;58217,0;2;1;13;1;6;0;0;0;0;0;0;0;61;75,56;1,11;14,44;3,33;5,56;90;33,33;0,0;66,67;6;13,0;0;0;0;1;0;0;2;2
1837;5316;4;21024,0;0;0;18;1;7;0;0;0;0;0;0;0;37;54,55;6,06;27,27;9,09;3,03;66;33,33;0,0;66,67;6;9,57;0;0;0;0;1;0;1;2
1838;9029;5;70116,0;0;0;29;1;1;0;0;0;0;0;0;0;41;46,91;2,92;40,01;6,3;3,85;1507;9,09;36,36;54,55;22;65,57;0;0;1;0;0;0;1;1
1839;521;3;54006,0;1;0;97;2;7;0;0;0;0;0;0;0;27;35,95;15,91;41,94;1,24;4,96;484;50,0;6,25;43,75;16;28,53;0;0;0;0;1;0;1;2
1840;1459;5;69063,0;0;1;26;1;3;0;0;0;0;0;0;0;46;73,84;3,88;13,75;7,65;0,89;902;38,46;23,08;38,46;13;64,5;0;0;1;0;0;0;2;1
1841;10241;2;11448,0;0;0;6;1;6;0;0;0;0;0;0;0;38;0,0;0,0;0,0;75,0;25,0;8;33,33;0,0;66,67;3;2,25;0;1;0;0;0;0;3;2
1842;1630;3;61825,0;0;1;27;1;4;0;0;0;0;0;0;0;34;40,81;12,59;25,19;13,85;7,56;397;28,57;14,29;57,14;14;26,53;0;0;0;1;0;0;1;2
1843;3254;3;70886,0;1;0;53;1;2;0;0;0;0;0;0;0;42;44,87;7,72;26,35;11,36;9,7;907;38,46;30,77;30,77;13;64,86;0;0;1;0;0;0;1;1
1844;9064;3;69109,0;0;0;95;1;4;0;0;1;0;0;0;1;30;56,37;1,71;31,44;8,49;1,99;1460;31,58;31,58;36,84;19;73,05;1;0;1;0;0;0;4;1
1845;3678;3;60208,0;1;1;59;11;7;0;1;0;0;0;0;1;39;81,74;3,85;11,89;2,51;0,0;597;44,44;16,67;38,89;18;31,47;1;0;0;0;0;1;2;1
1846;4227;4;32889,0;1;1;8;3;5;0;0;0;0;0;0;0;45;59,57;0,0;27,66;8,51;4,26;47;33,33;16,67;50,0;6;6,86;0;0;0;0;1;0;2;2
1847;9467;3;34738,0;1;0;2;1;6;0;0;0;0;0;0;0;30;16,67;11,11;55,56;16,67;0,0;18;25,0;0,0;75,0;4;3,8;0;0;0;1;0;0;1;2
1848;8486;4;30538,0;1;0;20;4;10;0;0;0;0;0;0;0;41;81,84;0,0;14,99;2,31;0,86;347;69,23;0,0;30,77;13;24,86;0;0;0;0;1;0;2;2
1849;2186;2;82326,0;0;0;183;1;2;0;1;1;1;0;0;1;37;45,23;6,85;36,35;7,67;3,91;2074;23,81;47,62;28,57;21;94,32;3;0;0;0;1;0;4;1
1850;3286;5;26642,0;1;0;8;2;6;0;0;0;0;0;0;0;47;38,24;5,88;44,12;5,88;5,88;34;40,0;0,0;60,0;5;5,83;0;1;0;0;0;0;1;2
1851;8602;3;69932,0;0;1;57;2;4;0;0;0;0;0;0;0;49;41,53;17,34;15,42;15,12;10,58;992;29,17;25,0;45,83;24;39,72;0;1;0;0;0;0;3;1
1852;3722;3;44503,0;1;1;8;2;6;0;0;0;0;0;0;0;42;77,5;2,5;20,0;0,0;0,0;40;40,0;0,0;60,0;5;6,83;0;0;0;1;0;0;2;2
1853;6715;5;60200,0;0;1;26;6;6;0;0;0;0;0;0;0;65;76,18;2,88;20,03;0,0;0,91;659;31,58;10,53;57,89;19;33,0;0;0;0;1;0;0;2;1
1854;4796;3;49638,0;0;1;0;1;2;0;0;0;0;0;0;0;62;46,15;25,64;7,69;7,69;12,82;39;25,0;0,0;75,0;4;8,0;0;1;0;0;0;0;5;2
1855;9612;2;23830,0;0;0;16;1;7;0;0;0;0;0;0;0;27;3,7;29,63;22,22;14,81;29,63;27;25,0;0,0;75,0;4;5,6;0;0;0;1;0;0;5;2
1856;3766;4;33051,0;0;0;219;3;9;0;0;0;0;0;0;1;53;16,23;11,53;39,45;17,53;15,26;616;50,0;5,56;44,44;18;32,47;0;0;0;0;0;1;4;1
1857;1399;3;72905,0;0;0;203;1;1;0;0;0;1;0;0;0;56;31,02;8,69;33,92;13,8;12,58;1312;15,79;36,84;47,37;19;65,65;1;0;1;0;0;0;4;1
1858;1570;5;69702,0;0;1;57;2;4;0;0;0;0;0;0;0;62;67,62;0,92;24,44;5,09;1,93;982;29,17;29,17;41,67;24;39,32;0;0;0;0;1;0;2;1
1859;3426;3;70300,0;1;0;46;3;8;0;0;0;0;0;0;0;38;67,42;3,94;21,81;3,87;2,97;1550;21,74;21,74;56,52;23;64,62;0;1;0;0;0;0;2;1
1860;3074;5;70643,0;0;0;33;1;6;0;0;0;0;0;0;1;28;67,86;5,96;16,94;1,28;7,97;1795;29,41;47,06;23,53;17;99,78;0;0;1;0;0;0;2;1
1861;8341;5;30396,0;1;0;12;2;7;1;0;0;0;0;0;1;45;68,18;0,0;27,27;0,0;4,55;22;25,0;25,0;50,0;4;4,6;1;0;1;0;0;0;2;2
1862;5180;5;50616,0;0;1;4;2;7;0;0;0;0;0;0;0;46;88,28;0,0;11,03;0,0;0,69;145;50,0;0,0;50,0;8;16,22;0;1;0;0;0;0;2;2
1863;6461;4;62772,0;0;1;108;1;2;0;1;0;0;0;0;0;44;69,33;5,85;18,74;5,13;0,95;838;22,73;27,27;50,0;22;36,48;1;0;0;1;0;0;4;1
1864;7679;5;30298,0;0;0;0;1;3;0;0;0;0;0;0;0;29;21,43;10,71;42,86;21,43;3,57;28;20,0;20,0;60,0;5;4,83;0;0;0;1;0;0;1;2
1865;10702;3;52413,0;1;0;12;2;7;0;0;0;0;0;0;0;28;42,24;1,83;30,37;12,79;12,79;438;46,67;6,67;46,67;15;27,44;0;0;0;1;0;0;1;2
1866;7505;5;44155,0;1;1;14;1;4;0;0;0;0;0;0;0;57;68,75;3,12;28,12;0,0;0,0;32;25,0;25,0;50,0;4;6,6;0;0;1;0;0;0;2;2
1867;5113;5;86979,0;0;0;35;1;2;1;0;0;0;0;0;1;42;35,03;6,0;50,09;3,9;4,98;1667;33,33;33,33;33,33;15;104,25;1;1;0;0;0;0;1;1
1868;10858;3;76532,0;1;1;30;4;5;0;0;0;0;0;0;0;38;44,94;3,8;22,41;11,39;17,47;790;42,86;23,81;33,33;21;35,95;0;0;0;0;1;0;1;1
1869;2961;3;42081,0;1;0;27;2;6;1;0;0;0;0;0;0;31;49,3;2,82;30,99;15,21;1,69;355;46,15;23,08;30,77;13;25,43;1;0;1;0;0;0;1;2
1870;2747;5;67546,0;0;0;172;1;3;0;0;0;0;0;0;0;24;44,22;6,86;39,3;7,68;1,94;1954;21,05;52,63;26,32;19;97,75;0;0;1;0;0;0;4;1
1871;3010;4;88420,0;0;0;153;1;1;1;0;1;1;0;0;0;25;49,95;7,99;31,94;5,17;4,96;1916;21,05;36,84;42,11;19;95,85;3;0;0;0;1;0;4;1
1872;5790;3;31158,0;1;0;5;2;8;0;0;0;0;0;0;0;28;37,31;8,96;23,88;29,85;0,0;67;40,0;0,0;60,0;5;11,33;0;0;1;0;0;0;3;2
1873;6892;3;61671,0;0;1;28;8;8;0;1;0;1;0;0;0;46;91,05;0,99;7,95;0,0;0,0;704;50,0;20,0;30,0;20;33,57;2;1;0;0;0;0;2;1
1874;1743;3;69719,0;0;0;43;1;1;0;0;0;0;0;0;0;40;36,02;11,35;27,44;23,35;1,85;758;20,0;30,0;50,0;10;69,0;0;0;0;1;0;0;3;1
1875;3578;3;49160,0;0;1;15;2;6;0;0;0;0;0;0;0;64;55,2;9,5;19,46;11,31;4,52;221;30,0;10,0;60,0;10;20,18;0;1;0;0;0;0;2;2
1876;8462;1;24882,0;1;0;36;1;6;1;0;0;0;0;0;0;34;2,27;9,09;22,73;65,91;0,0;44;25,0;25,0;50,0;4;9,0;1;0;0;0;1;0;3;2
1877;5558;5;90933,0;0;0;79;1;1;0;0;1;0;0;0;0;60;63,51;1,93;26,77;3,86;3,92;1606;28,57;42,86;28,57;14;107,13;1;0;0;1;0;0;2;1
1878;4619;5;113734,0;0;0;3;0;1;0;0;0;0;0;0;0;69;2,19;0,73;1,09;0,36;95,62;274;100,0;0,0;0,0;27;9,82;0;0;0;1;0;0;5;1
1879;8780;5;59292,0;0;1;14;2;3;0;0;0;0;0;0;0;63;76,67;2,84;13,79;3,85;2,84;493;18,75;31,25;50,0;16;29,06;0;0;0;0;1;0;2;2
1880;10789;5;45759,0;1;1;4;2;7;0;0;0;0;0;0;0;49;65,62;1,56;28,12;4,69;0,0;64;40,0;0,0;60,0;5;10,83;0;0;1;0;0;0;2;2
1881;10779;3;22148,0;0;0;11;1;7;0;0;0;0;0;0;0;31;39,47;13,16;36,84;0,0;10,53;38;25,0;0,0;75,0;4;7,8;0;0;0;1;0;0;1;2
1882;5896;4;73395,0;0;0;11;1;2;0;0;0;0;0;0;0;27;70,47;1,81;20,73;5,18;1,81;386;28,57;28,57;42,86;14;25,8;0;0;1;0;0;0;2;2
1883;2337;3;29819,0;1;0;2;3;6;0;0;0;0;0;0;0;42;24,32;2,7;64,86;5,41;2,7;37;50,0;0,0;50,0;6;5,43;0;1;0;0;0;0;1;2
1884;10951;3;45688,0;0;1;9;2;4;0;1;0;0;0;0;0;46;93,94;0,0;6,06;0,0;0,0;297;25,0;8,33;66,67;12;22,92;1;0;1;0;0;0;2;2
1885;544;3;62820,0;0;0;53;1;1;0;0;0;0;0;0;0;59;43,12;6,61;28,71;14,95;6,61;923;23,08;30,77;46,15;13;66,0;0;0;1;0;0;0;1;1
1886;17;5;60491,0;0;1;76;4;5;0;0;0;0;0;0;0;42;66,91;4,94;24,89;1,26;2,0;952;25,0;45,83;29,17;24;38,12;0;0;1;0;0;0;2;1
1887;10680;3;33235,0;1;0;6;1;7;0;0;0;0;0;0;0;28;70,31;0,0;25,0;3,12;1,56;64;50,0;0,0;50,0;6;9,29;0;0;0;0;1;0;2;2
1888;3265;3;35701,0;0;0;5;1;6;0;0;0;0;0;0;0;54;51,22;2,44;21,95;17,07;7,32;41;25,0;0,0;75,0;4;8,4;0;0;1;0;0;0;1;2
1889;5623;4;31535,0;1;0;19;1;7;1;0;0;0;0;0;0;33;46,88;12,5;40,62;0,0;0,0;32;25,0;25,0;50,0;4;6,6;1;0;1;0;0;0;1;2
1890;5832;2;92556,0;0;0;28;0;0;0;0;0;0;0;0;0;54;39,92;14,82;28,5;14,9;1,86;1235;14,29;23,81;61,9;21;56,18;0;0;0;0;1;0;1;1
1891;5544;3;67384,0;0;1;107;2;5;0;1;0;0;0;0;0;42;69,2;2,89;12,65;11,42;3,83;1383;35,0;40,0;25,0;20;65,9;1;0;0;1;0;0;4;1
1892;6417;4;80573,0;0;0;15;1;2;0;0;0;0;0;0;0;41;53,52;8,91;27,76;3,87;5,94;1549;17,39;26,09;56,52;23;64,58;0;0;0;0;1;0;1;1
1893;5831;3;77870,0;0;1;133;3;8;0;1;0;1;0;0;1;45;60,46;2,97;29,73;3,86;2,97;1682;33,33;33,33;33,33;15;105,19;2;0;1;0;0;0;4;1
1894;7101;5;52278,0;0;1;174;6;8;0;0;0;0;0;0;0;50;93,07;0,0;6,93;0,0;0,0;1024;40,0;20,0;40,0;25;39,42;0;0;0;0;0;1;4;1
1895;10176;3;57107,0;0;1;137;7;8;0;1;0;0;1;0;1;44;56,99;0,0;43,01;0,0;0,0;279;25,0;25,0;50,0;16;16,47;2;0;0;1;0;0;4;2
1896;2326;3;18929,0;0;0;18;1;6;0;0;0;0;0;0;0;23;47,76;0,0;11,94;34,33;5,97;67;20,0;0,0;80,0;5;11,33;0;0;1;0;0;0;3;2
1897;4385;5;36038,0;1;0;7;2;6;0;0;0;0;0;0;0;32;57,5;0,0;37,5;0,0;5,0;40;50,0;0,0;50,0;6;5,86;0;0;0;1;0;0;1;2
1898;2929;3;20180,0;0;0;18;1;7;0;0;0;0;0;0;0;37;15,13;35,29;20,17;12,61;16,81;119;28,57;14,29;57,14;7;15,0;0;0;0;1;0;0;5;2
1899;10686;5;34230,0;1;1;2;1;7;0;0;0;0;0;0;0;47;78,95;0,0;21,05;0,0;0,0;19;33,33;0,0;66,67;3;5,0;0;0;0;0;1;0;2;2
1900;2546;2;31878,0;0;1;23;1;3;0;0;0;0;0;0;0;37;48,94;8,51;10,64;21,28;10,64;47;20,0;0,0;80,0;5;8,0;0;0;0;1;0;0;3;2
1901;3283;2;70932,0;0;1;185;2;3;0;0;0;0;0;0;0;42;27,62;26,66;13,81;6,35;25,55;724;30,0;10,0;60,0;20;34,52;0;0;1;0;0;0;5;1
1902;3138;3;91249,0;0;0;27;0;4;0;1;1;1;1;0;1;56;80,29;1,64;7,22;4,31;6,55;1649;31,82;40,91;27,27;22;71,74;4;0;0;1;0;0;2;1
1903;4994;4;77598,0;0;0;33;1;3;0;0;1;0;0;0;0;70;70,09;1,94;16,51;7,58;3,88;1702;28,0;20,0;52,0;25;65,5;1;0;0;1;0;0;2;1
1904;7966;3;80982,0;1;1;22;3;5;0;0;0;0;0;1;0;54;43,2;11,72;34,3;8,9;1,88;1169;40,74;18,52;40,74;27;41,79;0;0;0;1;0;0;1;1
1905;3112;4;22701,0;1;0;5;1;5;0;0;0;0;0;0;0;36;10,53;21,05;47,37;0,0;21,05;19;25,0;0,0;75,0;4;4,0;0;0;1;0;0;0;5;2
1906;10872;5;55212,0;0;1;34;3;8;0;1;0;0;1;0;0;43;96,08;0,0;3,92;0,0;0,0;1148;23,53;11,76;64,71;17;63,83;2;0;1;0;0;0;2;1
1907;2181;3;70617,0;0;0;27;1;2;0;0;0;0;0;0;0;43;28,17;4,87;60,1;3,19;3,67;1253;23,08;23,08;53,85;13;89,57;0;0;1;0;0;0;1;1
1908;1867;3;64849,0;0;0;108;1;5;0;0;0;0;0;0;1;55;53,09;3,91;28,5;7,65;6,84;1228;50,0;16,67;33,33;18;64,68;0;0;0;1;0;0;4;1
1909;1518;4;62694,0;1;1;91;5;7;0;0;0;0;0;0;0;48;57,6;0,91;23,86;3,8;13,83;658;47,37;15,79;36,84;19;32,95;0;0;1;0;0;0;4;1
1910;5734;5;61917,0;1;1;1;1;5;0;0;0;0;0;0;0;39;51,11;4,44;40,0;2,22;2,22;90;33,33;0,0;66,67;6;13,0;0;0;1;0;0;0;1;2
1911;2878;5;67472,0;0;1;69;2;3;0;0;0;0;0;0;0;66;46,96;8,99;36,81;2,32;4,93;345;30,77;15,38;53,85;13;24,71;0;0;1;0;0;0;1;2
1912;1458;4;21059,0;1;0;8;3;6;0;0;0;0;0;0;0;32;22,22;8,33;52,78;8,33;8,33;36;50,0;0,0;50,0;6;5,29;0;0;1;0;0;0;1;2
1913;7007;4;29543,0;2;0;18;2;7;0;0;0;0;0;0;0;46;37,78;6,67;40,0;6,67;8,89;45;50,0;16,67;33,33;6;6,57;0;0;1;0;0;0;1;2
1914;6200;3;75903,0;0;1;100;2;3;0;0;0;0;0;0;0;62;42,45;13,48;23,1;16,23;4,74;801;28,57;28,57;42,86;21;36,45;0;0;1;0;0;0;4;1
1915;1403;2;34984,0;1;1;3;2;7;0;0;0;0;0;0;0;37;22,86;11,43;42,86;8,57;14,29;35;25,0;0,0;75,0;4;7,2;0;0;0;0;1;0;1;2
1916;4827;5;54998,0;0;1;8;5;4;0;0;0;0;0;0;1;57;34,45;4,92;45,19;8,72;6,71;447;26,67;13,33;60,0;15;28,0;0;0;0;1;0;0;1;2
1917;6250;5;54356,0;0;1;0;3;8;0;0;0;0;0;0;1;63;91,61;1,94;3,87;2,58;0,0;775;52,38;9,52;38,1;21;35,27;0;0;0;0;0;1;2;1
1918;9291;4;34242,0;0;1;1;1;5;0;0;0;0;0;0;0;55;57,14;14,29;28,57;0,0;0,0;14;0,0;0,0;100,0;3;3,75;0;0;1;0;0;0;1;2
1919;2478;3;25410,0;1;0;4;1;4;0;0;0;0;0;0;0;40;5,88;5,88;11,76;38,24;38,24;34;20,0;0,0;80,0;5;5,83;0;0;1;0;0;0;3;2
1920;1139;5;73356,0;0;0;112;1;2;1;0;1;1;0;0;1;30;75,0;1,0;23,0;0,0;1,0;1400;23,81;52,38;23,81;21;63,68;3;0;1;0;0;0;4;1
1921;5138;3;28320,0;0;1;4;1;8;0;0;0;0;0;0;0;63;48,72;2,56;35,9;7,69;5,13;39;25,0;0,0;75,0;4;8,0;0;0;0;0;1;0;1;2
1922;5393;3;23763,0;1;0;6;1;7;0;0;0;0;0;0;0;35;61,11;0,0;16,67;16,67;5,56;36;25,0;0,0;75,0;4;7,4;0;0;0;1;0;0;2;2
1923;10413;3;72570,0;0;0;224;1;1;0;0;0;0;0;0;0;30;31,68;9,6;24,97;17,46;16,3;865;18,18;27,27;54,55;22;37,65;0;0;1;0;0;0;4;1
1924;5015;4;34529,0;1;0;41;2;7;0;0;0;0;0;0;0;36;56,2;4,96;31,4;2,48;4,96;121;28,57;28,57;42,86;7;15,25;0;0;1;0;0;0;1;2
1925;10868;3;70792,0;0;0;114;2;3;0;0;0;0;0;0;0;62;29,71;3,89;56,48;8,98;0,95;1158;17,65;23,53;58,82;17;64,39;0;0;0;0;0;1;1;1
1926;10676;3;63211,0;0;0;145;2;2;0;0;0;0;0;0;1;30;14,11;18,77;44,65;19,94;2,53;1028;16,67;44,44;38,89;18;54,16;0;0;1;0;0;0;4;1
1927;2495;4;83891,0;0;1;15;1;1;0;0;0;0;0;0;0;40;27,09;4,74;43,7;13,86;10,61;801;19,05;33,33;47,62;21;36,45;0;0;1;0;0;0;1;1
1928;7842;3;36065,0;1;1;3;3;8;0;0;0;0;0;0;0;45;25,35;9,86;47,89;14,08;2,82;71;50,0;0,0;50,0;6;10,29;0;0;0;1;0;0;1;2
1929;9955;3;39898,0;0;1;12;2;7;0;0;0;0;0;0;0;59;56,56;6,56;21,31;9,84;5,74;122;42,86;0,0;57,14;7;15,38;0;0;0;0;1;0;2;2
1930;6663;5;51141,0;0;0;6;1;5;0;0;0;0;0;0;0;73;95,36;0,0;4,64;0,0;0,0;151;37,5;12,5;50,0;8;16,89;0;0;0;1;0;0;2;2
1931;2162;3;56939,0;0;1;49;2;3;0;0;0;0;0;0;0;37;50,0;6,64;20,12;17,58;5,66;512;18,75;18,75;62,5;16;30,18;0;0;1;0;0;0;1;2
1932;3434;3;80872,0;0;0;108;1;1;0;0;0;0;0;0;0;63;39,33;5,86;46,17;7,65;0,98;1228;22,22;22,22;55,56;18;64,68;0;0;0;1;0;0;1;1
1933;7919;5;72335,0;0;0;0;1;8;0;0;0;0;0;0;1;36;61,42;5,02;31,21;1,34;1,0;2092;45,45;18,18;36,36;22;91,0;0;0;0;0;1;0;2;1
1934;5626;5;61798,0;0;0;13;1;4;0;0;0;0;0;0;0;49;75,11;0,89;19,78;2,44;1,78;450;26,67;13,33;60,0;15;28,19;0;0;0;1;0;0;2;2
1935;6428;5;76842,0;0;0;32;1;0;0;0;0;0;0;0;0;64;55,1;0,91;31,42;7,65;4,92;1098;6,25;50,0;43,75;16;64,65;0;0;0;0;0;1;1;1
1936;8514;3;29478,0;1;0;1;1;6;0;0;0;0;0;0;0;38;42,11;0,0;36,84;15,79;5,26;19;25,0;0,0;75,0;4;4,0;0;0;0;0;1;0;1;2
1937;10448;3;46998,0;0;1;27;5;7;1;0;0;0;0;0;0;56;49,14;11,71;24,57;12,86;1,71;350;38,46;23,08;38,46;13;25,07;1;0;0;1;0;0;1;2
1938;2109;3;96843,0;0;0;17;1;2;0;0;1;0;0;0;1;23;29,34;4,65;62,28;2,62;1,11;1527;22,22;40,74;37,04;27;54,57;1;0;0;1;0;0;1;1
1939;7530;5;56551,0;1;1;16;3;4;0;0;0;0;0;0;0;64;54,92;3,28;26,23;13,93;1,64;122;28,57;14,29;57,14;7;15,38;0;0;0;0;0;1;1;2
1940;8925;4;70053,0;0;1;89;3;5;0;0;0;0;0;0;0;48;55,47;5,74;10,62;8,78;19,39;923;34,78;21,74;43,48;23;38,5;0;0;1;0;0;0;4;1
1941;3009;5;71670,0;0;0;160;1;6;0;1;1;0;1;0;1;51;91,03;1,0;7,97;0,0;0,0;1606;35,71;21,43;42,86;14;107,13;3;0;0;0;0;1;4;1
1942;6355;3;44359,0;1;1;1;3;3;0;0;0;0;0;0;0;36;45,45;0,0;31,82;15,91;6,82;44;33,33;0,0;66,67;6;6,43;0;0;1;0;0;0;1;2
1943;3517;3;40887,0;1;1;43;3;9;0;0;0;0;0;0;1;61;42,37;3,39;37,29;8,47;8,47;118;42,86;14,29;42,86;7;14,88;0;0;0;1;0;0;1;2
1944;1158;3;48877,0;0;1;24;1;7;0;0;0;0;0;0;0;48;85,0;0,83;12,5;1,67;0,0;120;42,86;0,0;57,14;7;15,12;0;1;0;0;0;0;2;2
1945;6203;3;74485,0;0;0;49;1;3;0;0;0;0;0;0;0;66;29,61;8,84;48,37;10,27;2,91;1685;24,0;28,0;48,0;25;64,85;0;0;0;0;1;0;1;1
1946;7165;3;64474,0;0;1;93;2;5;0;0;0;0;0;0;0;41;52,19;4,79;23,56;7,67;11,78;730;40,0;10,0;50,0;20;34,81;0;0;0;0;1;0;4;1
1947;3595;3;77226,0;0;1;21;2;3;0;0;0;0;0;0;0;51;56,49;3,85;21,4;11,46;6,8;1117;23,08;30,77;46,15;26;41,41;0;0;0;0;1;0;2;1
1948;8537;3;72643,0;0;0;53;1;2;0;0;0;1;0;0;1;64;38,23;5,81;40,19;8,94;6,83;1376;15,0;50,0;35,0;20;65,57;1;0;0;0;0;1;1;1
1949;4331;4;85738,0;0;0;13;1;1;0;1;1;0;0;0;0;36;67,23;1,91;27,69;1,25;1,91;1358;15,0;30,0;55,0;20;64,71;2;0;0;0;1;0;2;1
1950;6281;3;55686,0;0;1;26;2;4;1;0;0;0;0;0;0;47;70,4;0,0;20,82;3,87;4,92;956;42,86;21,43;35,71;14;63,8;1;1;0;0;0;0;2;1
1951;4338;3;39062,0;1;0;12;1;4;1;0;0;0;0;0;0;31;71,88;0,0;28,12;0,0;0,0;32;25,0;0,0;75,0;4;6,6;1;0;0;1;0;0;2;2
1952;2452;3;34600,0;1;1;15;5;8;0;0;0;0;0;0;1;42;65,68;10,89;19,8;2,64;0,99;303;41,67;16,67;41,67;12;23,38;0;0;0;0;1;0;2;2
1953;9507;3;40794,0;0;1;50;2;7;0;0;0;0;0;0;0;38;67,97;5,99;19,01;1,04;5,99;384;42,86;21,43;35,71;14;25,67;0;0;1;0;0;0;2;2
1954;8360;2;54690,0;1;1;18;3;3;0;0;0;0;0;0;0;42;61,67;8,89;20,56;3,89;5,0;180;33,33;11,11;55,56;9;18,1;0;0;1;0;0;0;2;2
1955;10311;3;4428,0;0;1;321;0;1;0;0;0;0;0;0;0;44;42,11;10,53;31,58;5,26;10,53;38;100,0;0,0;0,0;25;1,5;0;0;1;0;0;0;4;2
1956;5117;2;32632,0;0;0;53;2;5;0;0;0;0;0;0;0;49;12,05;28,87;26,2;29,25;3,63;523;25,0;25,0;50,0;16;30,82;0;0;1;0;0;0;3;2
